item_id,source_type,corpus_layer,title,arc,unit,owner_character,event_id,card_id,bundle_part,bundle_part_count,source_story_count,source_story_ids,speaker_count,speakers,character_count,utterance_count,priority,priority_status,priority_reason,narrative_function,historical_selected,historical_priority,historical_rank,historical_reason,requires_av_review,missing_assets,manual_close_read,v1_relevance,contradicts_prior_claim,coverage_status,source_snapshot_id,md_path
event_2023_005_st-eve-2305-race,GAME_BUNDLE,events,きょうえん！HTT＆HMA～放課後ティータイム＆星見アンバサダー～,events,,,st-eve-2305-race,,1,1,3,st-eve-2305-race-001|st-eve-2305-race-002|st-eve-2305-race-003,8,ai|kkr|konazusa|konmio|konmugi|konritsu|konyui|suz,9366,296,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_005_st-eve-2305-race.md
event_2023_006_st-eve-2306-contest,GAME_BUNDLE,events,星々が奇跡と叶える約束の未来,events,,,st-eve-2306-contest,,1,1,5,st-eve-2306-contest-001|st-eve-2306-contest-002|st-eve-2306-contest-003|st-eve-2306-contest-004|st-eve-2306-contest-005,13,chs|hrk|kor|ktn|mei|mna|ngs|rei|rio|rui|skr|szk|yu,16177,512,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,20,Reveals Mana's old thank-you-live promise with Haruko and turns staff gratitude into inherited performance.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_006_st-eve-2306-contest.md
event_2023_007_st-eve-2307-race,GAME_BUNDLE,events,灼熱のBEACH ～イライラMAX ⅢX～,events,,,st-eve-2307-race,,1,1,5,st-eve-2307-race-001|st-eve-2307-race-002|st-eve-2307-race-003|st-eve-2307-race-004|st-eve-2307-race-005,4,kan|koh|kor|mhk,17695,500,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,13,IIIX media/variety competence; irritation and rivalry become TV value.,YES,adv-live-eve-2307-race-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_007_st-eve-2307-race.md
event_2023_008_st-eve-2308-marathon-raid,GAME_BUNDLE,events,おしごとシークレット,events,,,st-eve-2308-marathon-raid,,1,1,5,st-eve-2308-marathon-raid-001|st-eve-2308-marathon-raid-002|st-eve-2308-marathon-raid-003|st-eve-2308-marathon-raid-004|st-eve-2308-marathon-raid-005,4,koh|rui|smr|yu,16103,480,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,14,Yu's fan-creator/doujin identity becomes something she can stand openly with.,YES,adv-live-eve-2308-marathon-raid-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_008_st-eve-2308-marathon-raid.md
event_2023_009_st-eve-2309-backside,GAME_BUNDLE,events,遥か頂に向かう秀麗,events,,,st-eve-2309-backside,,1,1,5,st-eve-2309-backside-001|st-eve-2309-backside-002|st-eve-2309-backside-003|st-eve-2309-backside-004|st-eve-2309-backside-005,9,chs|hosta|hrk|mei|mhk|rei|skr|suz|szk,16273,518,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,16,"Essential Rei/Haruko collision: ambition, limits, urgency, and humane braking.",YES,adv-live-eve-2309-backside-04,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_009_st-eve-2309-backside.md
event_2023_010_st-eve-2310-race,GAME_BUNDLE,events,迷走ピリオド 涼やかな青春,events,,,st-eve-2310-race,,1,1,5,st-eve-2310-race-001|st-eve-2310-race-002|st-eve-2310-race-003|st-eve-2310-race-004|st-eve-2310-race-005,3,mei|mna|suz,16084,506,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,15,Mei/Suzu effort-vs-intuition and rivalry event.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_010_st-eve-2310-race.md
event_2023_011_st-eve-2311-marathon-raid,GAME_BUNDLE,events,翔けぬけるVictoire　誓いのplume,events,,,st-eve-2311-marathon-raid,,1,1,5,st-eve-2311-marathon-raid-001|st-eve-2311-marathon-raid-002|st-eve-2311-marathon-raid-003|st-eve-2311-marathon-raid-004|st-eve-2311-marathon-raid-005,4,koh|rui|smr|yu,16729,502,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,22,Core TRINITY event; winning streak becomes a cage and risk/challenge return meaning to performance.,YES,adv-live-eve-2311-marathon-raid-04,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_011_st-eve-2311-marathon-raid.md
event_2023_012_st-eve-2312-contest,GAME_BUNDLE,events,君と輝くサンシャイン!!,events,,,st-eve-2312-contest,,1,1,5,st-eve-2312-contest-001|st-eve-2312-contest-002|st-eve-2312-contest-003|st-eve-2312-contest-004|st-eve-2312-contest-005,8,chk|chs|hrk|rei|rik|skr|szk|yo,15985,502,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,19,Sunny Peace rediscovers 好き as emotional fuel behind professional duty.,YES,adv-live-eve-2312-contest-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2023/event_2023_012_st-eve-2312-contest.md
event_2024_001_st-eve-2401-race,GAME_BUNDLE,events,にゃんか不思議なお正月！？,events,,,st-eve-2401-race,,1,1,5,st-eve-2401-race-001|st-eve-2401-race-002|st-eve-2401-race-003|st-eve-2401-race-004|st-eve-2401-race-005,6,koh|ktn|mei|ngs|ski|suz,16265,520,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_001_st-eve-2401-race.md
event_2024_002_st-eve-2402-contest,GAME_BUNDLE,events,未来を彩るスノーフェスティバル,events,,,st-eve-2402-contest,,1,1,5,st-eve-2402-contest-001|st-eve-2402-contest-002|st-eve-2402-contest-003|st-eve-2402-contest-004|st-eve-2402-contest-005,6,ai|aoi|kkr|koh|rio|ymk,15839,509,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,20,LizNoir gratitude/regional story through Snow Miku/Hokkaido.,YES,adv-live-eve-2402-contest-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_002_st-eve-2402-contest.md
event_2024_003_st-eve-2403-race,GAME_BUNDLE,events,笑顔のSUNNY 繋げるPEACE,events,,,st-eve-2403-race,,1,1,5,st-eve-2403-race-001|st-eve-2403-race-002|st-eve-2403-race-003|st-eve-2403-race-004|st-eve-2403-race-005,10,bstudenta|chs|gstudentb|hrk|lizfana|lizfanb|rei|sickgirl|skr|szk,15756,501,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,14,"Strongest event-level definition of Sunny Peace's social function: circulating hope through fans, family, locality, and gratitude.",YES,adv-live-eve-2403-race-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_003_st-eve-2403-race.md
event_2024_004_st-eve-2404-dice,GAME_BUNDLE,events,不屈のChallenger～Roll the dice～,events,,,st-eve-2404-dice,,1,1,5,st-eve-2404-dice-001|st-eve-2404-dice-002|st-eve-2404-dice-003|st-eve-2404-dice-004|st-eve-2404-dice-005,5,host|kan|koh|kor|mhk,17771,517,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,21,"IIIX international ambition: kana networks, fran reads fashion/social atmosphere, miho strategizes.",YES,adv-live-eve-2404-dice-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_004_st-eve-2404-dice.md
event_2024_005_st-eve-2405-race,GAME_BUNDLE,events,すれ違いのディソナンス,events,,,st-eve-2405-race,,1,1,5,st-eve-2405-race-001|st-eve-2405-race-002|st-eve-2405-race-003|st-eve-2405-race-004|st-eve-2405-race-005,6,ai|aoi|kkr|kkr2|koh|rio,18227,550,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,23,Essential LizNoir identity crisis under sponsor pressure toward cuteness.,YES,adv-live-eve-2405-race-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_005_st-eve-2405-race.md
event_2024_006_st-eve-2406-contest,GAME_BUNDLE,events,君を照らすムーンライトロード,events,,,st-eve-2406-contest,,1,1,5,st-eve-2406-contest-001|st-eve-2406-contest-002|st-eve-2406-contest-003|st-eve-2406-contest-004|st-eve-2406-contest-005,11,idola|ktn|mei|ngs|rei|ski|skr|spectatora|suz|szk|vanurstaff,17347,545,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,8,Core Tsuki event; reframes Kotono and Tsuki's mature moonlight philosophy after defeat.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_006_st-eve-2406-contest.md
event_2024_007_st-eve-2407-dice,GAME_BUNDLE,events,漕ぎ出せ！アイドル★サバイバーズ,events,,,st-eve-2407-dice,,1,1,5,st-eve-2407-dice-001|st-eve-2407-dice-002|st-eve-2407-dice-003|st-eve-2407-dice-004|st-eve-2407-dice-005,6,chs|hrk|koh|rei|skr|szk,17042,532,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,15,Core Chisa courage/self-erasure event; turns fear into the wish to go with everyone.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_007_st-eve-2407-dice.md
event_2024_008_st-eve-2408-race,GAME_BUNDLE,events,偽りのREALISM ～密着 新曲会議！？～,events,,,st-eve-2408-race,,1,1,5,st-eve-2408-race-001|st-eve-2408-race-002|st-eve-2408-race-003|st-eve-2408-race-004|st-eve-2408-race-005,4,kan|koh|kor|mhk,18955,547,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,5,"Shows IIIX as a creative organism: kana handles circulation/image, miho performance architecture, fran aesthetics/design.",YES,adv-live-eve-2408-race-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_008_st-eve-2408-race.md
event_2024_009_st-eve-2409-marathon-raid,GAME_BUNDLE,events,開演！ぷりてぃー★エンジェル,events,,,st-eve-2409-marathon-raid,,1,1,5,st-eve-2409-marathon-raid-001|st-eve-2409-marathon-raid-002|st-eve-2409-marathon-raid-003|st-eve-2409-marathon-raid-004|st-eve-2409-marathon-raid-005,5,host|koh|rui|smr|yu,20013,583,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,22,"Yu fan/adaptation ethics, Sumire acting depth, and Fran's creator/fan aesthetics.",NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_009_st-eve-2409-marathon-raid.md
event_2024_010_st-eve-2410-dice,GAME_BUNDLE,events,お待たせしました里帰り～星見凱旋記～,events,,,st-eve-2410-dice,,1,1,5,st-eve-2410-dice-001|st-eve-2410-dice-002|st-eve-2410-dice-003|st-eve-2410-dice-004|st-eve-2410-dice-005,13,chs|gyogyo|hrk|koh|ktn|mei|mna|ngs|rei|ski|skr|suz|szk,18233,543,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,19,Essential Hoshimi City/homecoming event; connects Mana's local memory with Sakura/Kotono inheritance.,YES,adv-live-eve-2410-dice-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_010_st-eve-2410-dice.md
event_2024_011_st-eve-2411-race,GAME_BUNDLE,events,欺瞞の最強TWINkle,events,,,st-eve-2411-race,,1,1,5,st-eve-2411-race-001|st-eve-2411-race-002|st-eve-2411-race-003|st-eve-2411-race-004|st-eve-2411-race-005,8,chs|gstudenta|host|kan|kkr|koh|mei|szk,22320,620,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,7,"Essential kana/Kokoro mirroring: attention, recognition, father wound, and bratty self-performance.",YES,adv-live-eve-2411-race-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_011_st-eve-2411-race.md
event_2024_012_st-eve-2412-contest,GAME_BUNDLE,events,心跳ねるクリスマスパーティー,events,,,st-eve-2412-contest,,1,1,5,st-eve-2412-contest-001|st-eve-2412-contest-002|st-eve-2412-contest-003|st-eve-2412-contest-004|st-eve-2412-contest-005,7,cca|chn|chs|kkr|smr|suz|szk,16174,526,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",NO,,,,YES,adv-live-eve-2412-contest-05,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2024/event_2024_012_st-eve-2412-contest.md
event_2025_001_st-eve-2501-race,GAME_BUNDLE,events,迎春！翼に込める躍進の一念,events,,,st-eve-2501-race,,1,1,5,st-eve-2501-race-001|st-eve-2501-race-002|st-eve-2501-race-003|st-eve-2501-race-004|st-eve-2501-race-005,4,koh|rui|smr|yu,18403,574,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,21,Core Sumire/TRINITY equality wound event; support and challenge become compatible.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_001_st-eve-2501-race.md
event_2025_002_st-eve-2502-marathon-raid,GAME_BUNDLE,events,感謝を伝えるLovely Valentine's Day,events,,,st-eve-2502-marathon-raid,,1,1,5,st-eve-2502-marathon-raid-001|st-eve-2502-marathon-raid-002|st-eve-2502-marathon-raid-003|st-eve-2502-marathon-raid-004|st-eve-2502-marathon-raid-005,6,chs|hrk|koh|rei|skr|szk,16915,472,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,23,Sunny/Makino gratitude story; clarifies Makino's role in Sunny members' idol origins.,YES,adv-live-eve-2502-marathon-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_002_st-eve-2502-marathon-raid.md
event_2025_003_st-eve-2503-dice,GAME_BUNDLE,events,SOS！星見プロダクションの転送～ただのアイドルには興味ありません！？～,events,,,st-eve-2503-dice,,1,1,3,st-eve-2503-dice-001|st-eve-2503-dice-002|st-eve-2503-dice-003,10,chs|haruhi|itsuki|koh|kyon|mei|mikuru|rei|ski|yuki,12066,338,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",NO,,,,NO,,YES,UNASSESSED,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_003_st-eve-2503-dice.md
event_2025_004_st-eve-2504-marathon-raid,GAME_BUNDLE,events,旗揚げ！劇団★見～二人のアリスとWONDERLAND～,events,,,st-eve-2504-marathon-raid,,1,1,5,st-eve-2504-marathon-raid-001|st-eve-2504-marathon-raid-002|st-eve-2504-marathon-raid-003|st-eve-2504-marathon-raid-004|st-eve-2504-marathon-raid-005,6,koh|ktn|skr|suz|szk|yu,15557,466,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,26,Core Shizuku/Suzu/Yu theater event; Shizuku asserts rivalry on a stage both girls love.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_004_st-eve-2504-marathon-raid.md
event_2025_005_st-eve-2507-free,GAME_BUNDLE,events,st-eve-2507-free,events,,,st-eve-2507-free,,1,1,5,st-eve-2507-free-001|st-eve-2507-free-002|st-eve-2507-free-003|st-eve-2507-free-004|st-eve-2507-free-005,4,kan|koh|kor|mhk,17255,491,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,2,"Disassembles IIIX by giving each member what she thought she wanted: father, fashion opportunity, and You-memory/public revenge.",NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/orphaned_or_free_tracks/event_2025_005_st-eve-2507-free.md
event_2025_006_st-eve-2507-race,GAME_BUNDLE,events,星見プロ全国ツアー　Stars Journey,events,,,st-eve-2507-race,,1,1,5,st-eve-2507-race-001|st-eve-2507-race-002|st-eve-2507-race-003|st-eve-2507-race-004|st-eve-2507-race-005,11,ai|chs|kkr|koh|kor|mei|mhk|rui|skr|smr|suz,16234,471,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,18,Core Hoshimi institutional story; turns Hoshimi into a constellation of twenty idols.,NO,,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_006_st-eve-2507-race.md
event_2025_007_st-eve-2508-free,GAME_BUNDLE,events,st-eve-2508-free,events,,,st-eve-2508-free,,1,1,5,st-eve-2508-free-001|st-eve-2508-free-002|st-eve-2508-free-003|st-eve-2508-free-004|st-eve-2508-free-005,4,kan|koh|kor|mhk,19458,535,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,CORE,3,Re-founds IIIX through hostile recognition after the American arc fractures the unit.,YES,adv-live-eve-2508-event-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/orphaned_or_free_tracks/event_2025_007_st-eve-2508-free.md
event_2025_008_st-eve-2509-contest,GAME_BUNDLE,events,未来へ続く夏祭り,events,,,st-eve-2509-contest,,1,1,5,st-eve-2509-contest-001|st-eve-2509-contest-002|st-eve-2509-contest-003|st-eve-2509-contest-004|st-eve-2509-contest-005,8,koh|ktn|ktn2|mei|mku|ngs|ski|suz,14034,434,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,24,Tsuki summer transience and Saki responsibility-as-care.,YES,adv-live-eve-2509-contest-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_008_st-eve-2509-contest.md
event_2025_009_st-eve-2510-marathon-raid,GAME_BUNDLE,events,私達の青春謳歌～DOTABATA SCHOOL FESTIVAL～,events,,,st-eve-2510-marathon-raid,,1,1,5,st-eve-2510-marathon-raid-001|st-eve-2510-marathon-raid-002|st-eve-2510-marathon-raid-003|st-eve-2510-marathon-raid-004|st-eve-2510-marathon-raid-005,7,ai|aoi|ktn|mei|ngs|rui|yu,17246,492,IMPORTANT,PROVISIONAL_PASS_A,Substantial event narrative; provisional pending V2 semantic review.,"event-level character, relationship, professional, or unit development",YES,IMPORTANT,25,Yu as protagonist-maker; Kotono reclaims ordinary student belonging.,YES,adv-live-eve-2510-marathon-05,YES,HISTORICAL_SELECTION_TO_RETEST,UNASSESSED,CATALOGUED_PASS_A,IP-V2-SNAPSHOT-2026-08-13-A,idoly-ingest/03_events/by_year/2025/event_2025_009_st-eve-2510-marathon-raid.md
