locator_id	volume	chapter	internal_cbz_image_filename	sequential_page_index	printed_page_if_verified	short_japanese_anchor	panel_spread_description	evidence_type	linked_claim_ids	linked_specialist_document	verification_status	locator_priority	source_evidence_id	claim_linkage_basis	confidence	verification_note
AOT-LOC-15-005	V15	第61話 回答				「一人一人の選択が この世界を変えたんだ」	The coup is represented as a distributed chain of choices rather than Erwin's solitary act.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V15_E005	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-15-007	V15	第62話 罪					The Reiss power was taken through Titan consumption.	TF+VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V15_E007	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-15-008	V15	第62話 罪					Eren inherited Titan power through an act arranged before he could understand or consent.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V15_E008	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-15-009	V15	第62話 罪				「父親の罪を」	Rod locates the accused moral agency in Grisha while Eren carries the consequences.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V15_E009	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-001	V16	第63話 鎖					Memory manipulation is introduced through an act that may be protective and remains identity-violating.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E001	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-002	V16	第63話 鎖					The Wall order persecuted people who could remain witnesses outside manufactured memory.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E002	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-003	V16	第64話 歓迎会					Royal office, memory and Titan power are biologically transmitted.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E003	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-005	V16	第66話 願い				「初代王の思想に支配される」	The Founder's royal inheritance transmits ideological domination, not neutral knowledge alone.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E005	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-006	V16	第66話 願い	page0162-page0164	162-164		Historia breaks the syringe and cries 「何が神だ!!」	Historia rejects sacred authority when it removes the inheritor's right to judge.	TF+VF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V16_E006	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page-range backfill verified; syringe-refusal sequence inspected, with 何が神だ centered on page0164.
AOT-LOC-16-007	V16	第66話 願い	page0172.jpeg	172		「私は人類の敵…エレンの味方」	Historia rejects abstract humanity as an unproved demand for Eren's erasure.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V16_E007	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page backfill verified; exact 人類の敵/エレンの味方 scene inspected for specialist publication.
AOT-LOC-16-008	V16	第66話 願い				「最後に一度だけ…自分を信じることを」	Eren restores minimal agency without recovering certainty or innocence.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E008	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-16-009	V16	第66話 願い				Eren consumes vial labeled 「ヨロイ」 and creates hardening shelter	Inherited Titan material is repurposed from cage into chosen protection.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_03_MIKASA_ACKERMAN_LOVE_AGENCY_HOME_AND_MEMORY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V16_E009	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-001	V17	第67話 オルブド区外壁				「むしろ…始祖の巨人を取り上げている今の状態こそ」	Historia reframes the stolen Founder as an opportunity to escape the First King rather than automatic catastrophe.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E001	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-003	V17	第68話 壁の王				「自分の果たすべき使命を自分で見つけた」	Historia distinguishes self-authored mission from Rod's inherited mission.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E003	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-004	V17	第68話 壁の王	page0096.jpeg	96		「ヒストリア・レイス この壁の真の王です」	Historia grounds kingship in public action as well as bloodline.	TF+VF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V17_E004	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page backfill verified; exact public kingship declaration inspected for specialist publication.
AOT-LOC-17-005	V17	第69話 友人					Friendship becomes possible when superior power refuses domination.	TF+VF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E005	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-006	V17	第69話 友人				「みんな…何かの奴隷だった」	Kenny reframes freedom through the ubiquity of attachment and compulsion.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E006	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-007	V17	第69話 友人				「ただの…兄貴だ」 / 「人の親にはなれねぇ」	Kenny is Kuchel's brother and explains his care/abandonment of Levi through parental incapacity.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E007	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-17-008	V17	第70話 いつか見た夢	page0144-page0146	144-146			Her private ethic toward unwanted people becomes material governance.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CANONICAL_DEEP_READING_LOCATOR	P1	AOT_V17_E008	VOLUME_SPECIALIST_ROUTE	high	P1 Doc07 Japanese-primary page-range backfill verified; farm/orphan institutional sequence inspected for specialist publication.
AOT-LOC-17-009	V17	第70話 いつか見た夢					The Beast is conclusively a human-operated Titan and commands Reiner strategically.	TF+VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_07_HISTORIA_YMIR_IDENTITY_SOVEREIGNTY_AND_CHOSEN_OBLIGATION.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V17_E009	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-001	V18	第71話 傍観者					Grisha entered Wall society from beyond its supposed human boundary.	TF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E001	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-002	V18	第71話 傍観者				「特別じゃなきゃいけないんですか？」	Carla rejects exceptional achievement as a condition of personhood.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E002	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-003	V18	第71話 傍観者				「この世界に 生まれて来てくれたんだから」	Birth itself is framed as sufficient ground for gratitude and worth.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E003	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-005	V18	第72話 奪還作戦の夜				「人類の勝利より？」 / 「……ああ」	Erwin explicitly ranks witnessing truth above humanity's victory inside his own motivation.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E005	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-007	V18	第73話 はじまりの街				「そこで初めて知ったんだ オレは不自由なんだって」	Armin's dream made Eren recognize confinement as unfreedom.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E007	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-008	V18	第73話 はじまりの街				「オレ達ならできる」 / 「皆 特別で 自由」	Eren universalizes his birth-based freedom claim and changes heroic grammar from singular to plural.	TF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E008	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-009	V18	第74話 作戦成功条件					Epistemic flexibility identifies the enemy hidden inside the category boundary itself.	TF+VF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E009	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-18-010	V18	第74話 作戦成功条件					The enemy commander targets operational logistics rather than individual heroic strength.	TF+VF+TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md	CHAPTER_VERIFIED_PAGE_PENDING	P1	AOT_V18_E010	VOLUME_SPECIALIST_ROUTE	high	Chapter and source object verified; exact image locator not guessed during migration
AOT-LOC-19-001	V19	Ch75	page0013-page0018	13-18			Armin reconstructs enemy logistics from anomaly, prior behavior, and mobility dependence.	TF/SI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E001	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-004	V19	Ch75	page0028	28		「イヤ迷うな 先に殺すのは馬だ」	Reiner notices a salient command target, then self-corrects to mission priority.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E004	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-008	V19	Ch76	page0081-page0096	81-96			New technology catastrophically changes the anti-armor matchup but carries proximity risk.	TF/VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E008	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-010	V19	Ch77	page0106-page0110	106-110		Annie resists; Reiner demands 「証明」	Reiner coerces Annie into a Warrior loyalty test tied to ethnic separation and her father.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E010	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-013	V19	Ch77	page0119-page0123	119-123		「戦士長」; Armor-transfer threat; Coordinate mission	Warrior hierarchy treats Titan power and mission as institutional resources.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E013	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-017	V19	Ch78	page0156-page0160	156-160		「話をしよう」 / 「僕が決めた」	Bertolt claims subjective authorship of the decision after a history of deferral.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E017	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-019	V19	Ch78	page0165	165		「君達は大切な仲間だ ちゃんと殺そうと思ってる」	Recognition of comradeship coexists with chosen lethal action.	TF/TI		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E019	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-023	V19	Ch78	page0172	172		「まるで別人に見えた」 / 「僕もだ」	Mikasa and Armin independently perceive a major state change in Bertolt.			AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E023	VOLUME_SPECIALIST_ROUTE	A	
AOT-LOC-19-026	V19	Ch78	page0177-page0188	177-188			The Colossal transformation becomes an area-destruction event that resets the interior battle.	TF/VF		AOT_02_EREN_JAEGER_FREEDOM_DESIRE_CAUSALITY_AND_RESPONSIBILITY.md;AOT_04_ARMIN_ARLERT_KNOWLEDGE_IMAGINATION_DIALOGUE_AND_RESPONSIBILITY.md;AOT_05_REINER_BRAUN_ROLE_IDENTITY_GUILT_RECOGNITION_AND_SURVIVAL.md;AOT_08_LEVI_ERWIN_HANGE_COMMAND_SACRIFICE_AND_SUCCESSION.md;AOT_09_104TH_WARRIORS_AND_GENERATIONAL_ENSEMBLE_BELONGING_BETRAYAL_AND_REPAIR.md	CANONICAL_DEEP_READING_LOCATOR	P2	AOT_V19_E026	VOLUME_SPECIALIST_ROUTE	A	
