locator,spine_ordinal,printed_page,image_member,image_sha256,review_method,reviewer,disposition,content_summary,evidence_ids,reason,uncertainties,named_or_identified_subjects,census_note
UAG:s0134,134,136,OPS/images/08_X10000_000062_1_136_001.jpg,99472fab712823bedbe54f8c6ea1897efb54a999c821496bfb49096679b844fe,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Ryukyu profile and present cultivation of successors, mentorship of Hado/Ochako/Asui, practical dragon-compatible costume and claw ornament.",SUP-UAG-134-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Ryukyu; Hado Nejire; Uraraka Ochako; Asui Tsuyu; Sir Nighteye,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0135,135,137,OPS/images/08_X10000_000062_1_137_001.jpg,a797c33a8b6d76c2c32b7f93e3046e8ae8a521da25993875ba576008aa56ebfa,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Ryukyu's coordinated rescue and war roles, Gashly confrontation, careful mentoring from difficult rookie experience, and refusal of praise after a life not saved.",SUP-UAG-135-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,Small background ranking-ceremony and battle participants are not all individually identified; no invented expansion from group images.,Ryukyu; Katsukame Rikiya; Twice / Bubaigawara Jin; Mr. Compress; Uraraka Ochako; Asui Tsuyu; Hado Nejire; Sir Nighteye; Shigaraki Tomura; Todoroki Enji / Endeavor; Aizawa Shota; Gashly; Crust,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0136,136,138,OPS/images/08_X10000_000062_1_138_001.jpg,05dd8d991a9888a6be6cdddf0a98179b7e812eea4e678eb8d3484d131a3c6e6b,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Fat Gum's present popularity with prospective staff, confidence-building mentorship of Amajiki and Kirishima, swift morale-breaking tactics and adaptable costume.",SUP-UAG-136-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Fat Gum; Amajiki Tamaki; Kirishima Eijiro; Kendo Rappa,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0137,137,139,OPS/images/08_X10000_000062_1_139_001.jpg,8038374b121302ee8ee2e40436c4203490211a1183d9f79a2d6ebe2699cde36d,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Fat Gum's Kirishima partnership, transport support and final-war defeat by Kunieda; three perseverance/trust principles with a concrete failure beside them.",SUP-UAG-137-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Fat Gum; Sir Nighteye; Aizawa Shota; Kirishima Eijiro; Kendo Rappa; Tengai Hekiji; Amajiki Tamaki; Tokoyami Fumikage; Aoyama Yuga; Hagakure Toru; Kunieda,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0138,138,140,OPS/images/08_X10000_000062_1_140_001.jpg,6d001a2912882ea7e3593c36a4aefcd3ab70f860d66067d36eddb5b364d311d5,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Nighteye profile, Mirio's current inheritance of the unchanged agency name, the movement from intended OFA successor to personally valued pupil, and investigative suit/equipment.",SUP-UAG-138-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Sir Nighteye; All Might; Togata Mirio; Midoriya Izuku,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0139,139,141,OPS/images/08_X10000_000062_1_141_001.jpg,29b08407b2da91b1fdc6775d298830eeec2abbb945002095e567738a0d53c68c,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Nighteye's fatal Eri rescue operation, reconciliation with All Might and altered-future motif; All Might memorabilia and coercive workplace-humor gag.",SUP-UAG-139-01; SUP-UAG-139-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Sir Nighteye; Eri; Chisaki Kai / Overhaul; Midoriya Izuku; All Might; Uraraka Ochako; Ryukyu; Bakugo Katsuki; Togata Mirio; Bubble Girl,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0140,140,142,OPS/images/08_X10000_000062_1_142_001.jpg,ee428c151287fd1def2eb067fedababf322ecdc67d92a636eed8ecaac0c33c38,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Mt. Lady's movement toward sustained civic duty, student media instruction, and equipment associated with changed public work.",SUP-UAG-140-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,The small classroom inset includes additional pupils not all securely identified; no expanded count from the class collective.,Mt. Lady; Bakugo Katsuki; Todoroki Shoto; Mineta Minoru,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0141,141,143,OPS/images/08_X10000_000062_1_143_001.jpg,97e1af428202ce5fc9809fc0e855f58df017b77f6d376bff2603a84d14ea0af3,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Mt. Lady shields Bakugo at Kamino, trusts student intervention against Gigantomachia and fights without reward against All For One; a personal-looking-men ranking column remains beside that growth.",SUP-UAG-141-01; SUP-UAG-141-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Mt. Lady; All For One; Bakugo Katsuki; Mr. Compress; Gigantomachia; Kodai Yui; Todoroki Shoto; Iida Tenya; Kamui Woods; Best Jeanist,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members. Group-associated characters absent from explicit text/secure image identification were removed from the page census; relational evidence tags can remain broader."
UAG:s0142,142,144,OPS/images/08_X10000_000062_1_144_001.jpg,1bfe76cab754c9a112c255dfd8d99ca3d9005b0c463c8c3cf81df80504dc1ca6,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Kamui Woods' present prominence with Mt. Lady, Kamino capture and casualty rescue, first-war cooperation and injury, and response to Endeavor's subsequent call.",SUP-UAG-142-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Kamui Woods; All Might; Todoroki Enji / Endeavor; All For One; Mt. Lady; Best Jeanist; Bakugo Katsuki; Todoroki Toya / Dabi; Midnight; Gigantomachia; Mr. Compress; Twice / Bubaigawara Jin; Spinner; Toga Himiko,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0143,143,145,OPS/images/08_X10000_000062_1_145_001.jpg,d5b21cb0361a86a2b8a43254c88508be21df19bb4e1aa095fc8b7accda3bc78c,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Midnight's posthumous popularity, serious teaching and student trust, early recognition of Yaoyorozu's leadership and final delegation before her death.",SUP-UAG-143-01; SUP-UAG-143-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Midnight; Yaoyorozu Momo; Kamui Woods; Gigantomachia; Shigaraki Tomura,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0144,144,146,OPS/images/08_X10000_000062_1_146_001.jpg,9f42a3f0e2505f8c69265d04a096b6e02fa2dd249803b2dbf81de5147ae23238,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,Cementoss remains a U.A. teacher; captures Geten despite injury and supports construction and real-time repair of the floating battlefield.,SUP-UAG-144-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Cementoss; Geten; Shigaraki Tomura; Yaoyorozu Momo; Hatsume Mei,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0145,145,147,OPS/images/08_X10000_000062_1_147_001.jpg,c35b8a6f0b6fd323aee13e8cd8b402bc7b9fc8e39fcfd122bde27d90c12cd4b5,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Ectoplasm's mathematics teaching, independent clone instruction, construction labor, enlarged clone capacity during second-war preparation and a solo chorus school attraction.",SUP-UAG-145-01; SUP-UAG-145-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,The Class A training montage explicitly concerns twenty pupils but not all small faces are independently identified here; this collective does not create twenty extra census rows.,Ectoplasm; Ojiro Mashirao; Tokoyami Fumikage; Asui Tsuyu; Sero Hanta; Sato Rikido; Mineta Minoru; Yaoyorozu Momo; Hatsume Mei; Power Loader; Cementoss; Shigaraki Tomura,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0146,146,,OPS/images/08_X10000_000062_1_148_001.jpg,aaa1e2356f0adb6d13e5c8882beb24d5386fbd05591d65a78869fd9122ce3fc8,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution. Bottom-edge original-pixel crop personally viewed to confirm missing printed folio.,models,REVIEWED_MATERIAL,Thirteen's renovation and expanded name for USJ; Power Loader's construction/design work and disputed personal framing of his widely recognized mentorship of Hatsume.,SUP-UAG-146-01; SUP-UAG-146-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,"No printed folio is visible on the original, confirmed by a full-width bottom-edge crop; do not infer 148 from spine offset.",Thirteen; Shigaraki Tomura; Power Loader; Hatsume Mei,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0147,147,149,OPS/images/08_X10000_000062_1_149_001.jpg,2b58dbb7ac83ec2161ae895c3178ca09cc88f518b1847f7c55d4ecab4953a449,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Hound Dog now owns a dog park; earlier culture-festival discipline. Vlad King still teaches and now socializes over drinks with Monoma and others, after historical forest-camp protection.",SUP-UAG-147-01; SUP-UAG-147-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Hound Dog; Midoriya Izuku; Gentle Criminal; Vlad King; Monoma Neito; Todoroki Toya / Dabi; Twice / Bubaigawara Jin; Aizawa Shota; Kirishima Eijiro,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0148,148,150,OPS/images/08_X10000_000062_1_150_001.jpg,13bd56ec23629719e32b055ec890f6f1dafdc01c8078071ea5d019e13f342cb9,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Nezu remains principal; tactical exam cruelty framing, recruitment of All Might, private funding and negotiations for refuge and the floating fortress.",SUP-UAG-148-01,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,,Nezu; All Might; Ashido Mina; Kaminari Denki,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
UAG:s0149,149,151,OPS/images/08_X10000_000062_1_151_001.jpg,89523b2fa34ec9ca8e4b559d1dc3d777284fc973458f094ce2a776a3f4bf5427,VISUAL_ORIGINAL_IMAGE: actual original file viewed with detail=original; tool may render a resized display. No OCR substitution.,models,REVIEWED_MATERIAL,"Wash's child popularity, broad sidekick intake, sterile rescue bubbles and evacuation; Majestic's recognition of Yaoyorozu, fatal student rescue and continuing influence after death.",SUP-UAG-149-01; SUP-UAG-149-02,All meaningful visible text and profile/visual context reviewed; selective distinct claims retained.,Several pupils in Majestic's small rescue-ring inset are not individually identified from that image; the text's U.A. student collective is retained without invented names.,Wash; Shigaraki Tomura; Majestic; Yaoyorozu Momo; Gigantomachia,"Individual named, role-identified or confidently visually identified diegetic subjects; aliases are not extra people and collective labels do not enumerate unshown members."
